project,project_path,worker_name,session_id,harness,source_db,source_transcript,source_factory_logs,factory_session,spawn_id,spawn_at,cli,model,effort,transcript_join_key,transcript_joined,session_first_at,session_last_at,task_id,task_title,task_status,task_closed,task_created_at,task_closed_at,lease_acquired_at,lease_released_at,lease_terminal_event,send_back_count,urgent_stop_count,merge_required_count,close_reason,first_push_at,minutes_to_first_push,input_tokens,cached_input_tokens,cache_creation_input_tokens,output_tokens,reasoning_tokens,tool_calls,cost_usd
gabber-studio,/home/pippenz/Petrastella/gabber-studio,02bc35df-0c52-48c3-9f60-1fa58272e407,db:unknown:02bc35df-0c52-48c3-9f60-1fa58272e407,db,/home/pippenz/Petrastella/gabber-studio/.cas/cas.db,,/home/pippenz/Petrastella/gabber-studio/.cas/logs,,,,,,,02bc35df-0c52-48c3-9f60-1fa58272e407,no,,,cas-027f,"Harden setup_intent.succeeded redemption error handling: rethrow transient, swallow terminal",closed,yes,2026-06-24T18:08:51.332Z,2026-06-24T18:29:32.619Z,2026-06-24T18:09:31.730Z,2026-06-24T18:18:41.569Z,released,0,0,0,"Supervisor re-review of the Option D bounded-retry delta (fc396a391→epic tip): CORRECT. handleSetupIntentSucceeded retries recordTrialRedemption 1 initial + 3 attempts (100/200/400ms backoff), retrying only transient/unknown errors; terminal promo exceptions {AlreadyRedeemed,Expired,RedemptionLimit,Inactive,NotYetActive} swallowed immediately on the initial AND on every retry; on exhaustion logs ERROR ('manual replayWebhookEvent required') with the existing 'failed' webhook row + admin replay as backstop; handler never throws; idempotent via DB UNIQUE + ON CONFLICT. No outer-catch/idempotency-guard/shared-infra changes (A' correctly rejected). Verified: 147/147 jest src/billing pass + nest build exit 0; merged to epic branch via #1512. bypass_code_review: supervisor owns review under [code_review] owner=supervisor; reviewed via 2-reviewer adversarial pass + this delta re-review.",,,0,0,0,0,0,0,
gabber-studio,/home/pippenz/Petrastella/gabber-studio,02bc35df-0c52-48c3-9f60-1fa58272e407,db:unknown:02bc35df-0c52-48c3-9f60-1fa58272e407,db,/home/pippenz/Petrastella/gabber-studio/.cas/cas.db,,/home/pippenz/Petrastella/gabber-studio/.cas/logs,,,,,,,02bc35df-0c52-48c3-9f60-1fa58272e407,no,,,cas-bb07,Spec: choose the checkout-success webhook event + verify Stripe endpoint subscriptions,closed,yes,2026-06-24T17:40:18.105Z,2026-06-24T17:48:35.393Z,2026-06-24T17:46:28.605Z,2026-06-24T17:48:35.394Z,released,0,0,0,"Spec complete (no code changes). Chosen success event = setup_intent.succeeded (handler already exists, cas-1000). Verified via live Stripe API that setup_intent.succeeded is subscribed on BOTH prod and staging endpoints — no dead-case, no T3 gap. Documented promoCode-in-metadata gap + full hand-off to T2/T3 in decision note.",,,0,0,0,0,0,0,
gabber-studio,/home/pippenz/Petrastella/gabber-studio,02bc35df-0c52-48c3-9f60-1fa58272e407,db:unknown:02bc35df-0c52-48c3-9f60-1fa58272e407,db,/home/pippenz/Petrastella/gabber-studio/.cas/cas.db,,/home/pippenz/Petrastella/gabber-studio/.cas/logs,,,,,,,02bc35df-0c52-48c3-9f60-1fa58272e407,no,,,cas-bb9d,Move trial redemption recording from createSubscription to the checkout-success webhook,closed,yes,2026-06-24T17:40:33.854Z,2026-06-24T18:29:38.537Z,2026-06-24T17:49:10.964Z,2026-06-24T18:18:41.569Z,released,0,0,0,"Supervisor review complete (2-reviewer adversarial cas-code-review). Core change CORRECT, no P0: createSubscription stashes promo context on subscription metadata and no longer records at creation; handleSetupIntentSucceeded records on the card-attach success signal, gated on metadata.promoCode, idempotent on re-delivery; abandoned trials no longer consume the code. The one P1 (transient error silently forfeited the redemption) + coupled P2 (terminal exceptions on re-delivery) were spun into cas-027f, now COMPLETE (Option D bounded in-handler retry, merged #1512). bypass_code_review: supervisor owns review under owner=supervisor; findings were addressed via the cas-027f follow-up.",,,0,0,0,0,0,0,
gabber-studio,/home/pippenz/Petrastella/gabber-studio,d9afd865-b88a-4884-bc9d-36aff1c1ffca,db:unknown:d9afd865-b88a-4884-bc9d-36aff1c1ffca,db,/home/pippenz/Petrastella/gabber-studio/.cas/cas.db,,/home/pippenz/Petrastella/gabber-studio/.cas/logs,,,,,,,d9afd865-b88a-4884-bc9d-36aff1c1ffca,no,,,cas-364a,"Codify a re-runnable ""clear orphaned promo redemptions"" maintenance script",closed,yes,2026-06-24T17:40:47.260Z,,2026-06-24T17:46:34.255Z,2026-06-24T17:55:26.907Z,released,0,0,0,,,,0,0,0,0,0,0,
gabber-studio,/home/pippenz/Petrastella/gabber-studio,7fba479d-42e0-46fd-8991-a7db03c4cae8,db:unknown:7fba479d-42e0-46fd-8991-a7db03c4cae8,db,/home/pippenz/Petrastella/gabber-studio/.cas/cas.db,,/home/pippenz/Petrastella/gabber-studio/.cas/logs,,,,,,,7fba479d-42e0-46fd-8991-a7db03c4cae8,no,,,cas-027f,"Harden setup_intent.succeeded redemption error handling: rethrow transient, swallow terminal",closed,yes,2026-06-24T18:08:51.332Z,2026-06-24T18:29:32.619Z,2026-06-24T18:19:10.738Z,2026-06-24T18:29:32.620Z,released,0,0,0,"Supervisor re-review of the Option D bounded-retry delta (fc396a391→epic tip): CORRECT. handleSetupIntentSucceeded retries recordTrialRedemption 1 initial + 3 attempts (100/200/400ms backoff), retrying only transient/unknown errors; terminal promo exceptions {AlreadyRedeemed,Expired,RedemptionLimit,Inactive,NotYetActive} swallowed immediately on the initial AND on every retry; on exhaustion logs ERROR ('manual replayWebhookEvent required') with the existing 'failed' webhook row + admin replay as backstop; handler never throws; idempotent via DB UNIQUE + ON CONFLICT. No outer-catch/idempotency-guard/shared-infra changes (A' correctly rejected). Verified: 147/147 jest src/billing pass + nest build exit 0; merged to epic branch via #1512. bypass_code_review: supervisor owns review under [code_review] owner=supervisor; reviewed via 2-reviewer adversarial pass + this delta re-review.",,,0,0,0,0,0,0,
gabber-studio,/home/pippenz/Petrastella/gabber-studio,c20a2f07-4b87-4104-b0b0-48e4bb98341d,db:unknown:c20a2f07-4b87-4104-b0b0-48e4bb98341d,db,/home/pippenz/Petrastella/gabber-studio/.cas/cas.db,,/home/pippenz/Petrastella/gabber-studio/.cas/logs,,,,,,,c20a2f07-4b87-4104-b0b0-48e4bb98341d,no,,,cas-cb43,Plan-bound promo codes: misleading error + no redemption path for already-subscribed users,closed,yes,2026-06-24T18:53:10.272Z,,2026-06-24T19:32:38.475Z,2026-06-24T19:59:27.334Z,released,0,0,0,,,,0,0,0,0,0,0,
gabber-studio,/home/pippenz/Petrastella/gabber-studio,90bcee36-151f-448c-a9fe-1467473b46f3,db:unknown:90bcee36-151f-448c-a9fe-1467473b46f3,db,/home/pippenz/Petrastella/gabber-studio/.cas/cas.db,,/home/pippenz/Petrastella/gabber-studio/.cas/logs,,,,,,,90bcee36-151f-448c-a9fe-1467473b46f3,no,,,cas-45ed,Admin user-nuke leaves phone-scoped SMS/responder rows behind (incomplete nuke),closed,yes,2026-06-24T18:22:43.462Z,,2026-06-24T19:32:39.265Z,2026-06-24T19:59:27.401Z,released,0,0,0,,,,0,0,0,0,0,0,
gabber-studio,/home/pippenz/Petrastella/gabber-studio,931ca7f2-b859-4082-a28b-70ec2d28f158,db:unknown:931ca7f2-b859-4082-a28b-70ec2d28f158,db,/home/pippenz/Petrastella/gabber-studio/.cas/cas.db,,/home/pippenz/Petrastella/gabber-studio/.cas/logs,,,,,,,931ca7f2-b859-4082-a28b-70ec2d28f158,no,,,cas-18d5,FIX epic branch build: duplicate getInvitationByCode in invites.service.ts (TS2393) — cas-5fef + cas-8aa4a both added it,closed,yes,2026-06-24T21:31:29.891Z,,2026-06-24T21:32:19.829Z,2026-06-24T21:54:31.253Z,released,0,0,0,,,,0,0,0,0,0,0,
gabber-studio,/home/pippenz/Petrastella/gabber-studio,931ca7f2-b859-4082-a28b-70ec2d28f158,db:unknown:931ca7f2-b859-4082-a28b-70ec2d28f158,db,/home/pippenz/Petrastella/gabber-studio/.cas/cas.db,,/home/pippenz/Petrastella/gabber-studio/.cas/logs,,,,,,,931ca7f2-b859-4082-a28b-70ec2d28f158,no,,,cas-8aa4a,Phone OTP for invite acceptance (verify invitee owns the number),closed,yes,2026-06-24T20:54:05.729Z,,2026-06-24T21:12:19.296Z,2026-06-24T21:44:44.604Z,expired,0,0,0,,,,0,0,0,0,0,0,
gabber-studio,/home/pippenz/Petrastella/gabber-studio,1653ea82-d78b-4da8-be01-2fd8a9eeebea,db:unknown:1653ea82-d78b-4da8-be01-2fd8a9eeebea,db,/home/pippenz/Petrastella/gabber-studio/.cas/cas.db,,/home/pippenz/Petrastella/gabber-studio/.cas/logs,,,,,,,1653ea82-d78b-4da8-be01-2fd8a9eeebea,no,,,cas-381b,Persist SMS consent (text version + timestamp) at invite acceptance for A2P compliance,closed,yes,2026-06-24T20:54:21.375Z,2026-06-24T22:06:09.191Z,2026-06-24T21:59:17.711Z,2026-06-24T21:59:49.643Z,revoked,0,0,0,A2P/10DLC consent record complete. Added consentedPhone column to workspace_invite (migration SQL included) so the consent record is self-contained (consent_text + consented_at + consented_phone + email — no join required for compliance queries). Server-side enforcement: acceptInviteAsNewUser throws invite.sms_consent_required if smsConsent===false. SMS shell-release added inside the accept tx: unowned workspace holding invitee phone gets workspace.phoneNumber nulled out (routing falls through to membership path); owned workspace throws typed collision error. PR #1528 merged to epic (bc0bfc012). Build exit 0.,,,0,0,0,0,0,0,
gabber-studio,/home/pippenz/Petrastella/gabber-studio,1653ea82-d78b-4da8-be01-2fd8a9eeebea,db:unknown:1653ea82-d78b-4da8-be01-2fd8a9eeebea,db,/home/pippenz/Petrastella/gabber-studio/.cas/cas.db,,/home/pippenz/Petrastella/gabber-studio/.cas/logs,,,,,,,1653ea82-d78b-4da8-be01-2fd8a9eeebea,no,,,cas-5137,Backend: accept-invite-as-new-user — create account + join workspace WITHOUT personal workspace/paywall,closed,yes,2026-06-24T20:53:58.575Z,2026-06-24T21:57:41.029Z,2026-06-24T21:43:01.402Z,2026-06-24T21:57:41.029Z,released,0,0,0,"Implemented both endpoints per locked contract. POST /api/v1/invites/accept-new-user @Public(): validates invite+email (checkInviteForNewUser), consumes OTP verified-phone token, creates account via signUpAccountOnly (no phone = no personal workspace), runs Serializable tx to set phone + create membership + store SMS consent + mark invite ACCEPTED. Returns {status:'sign_in_required'} for existing email; typed phone_collision error for cas-242f case. POST /api/v1/invites/by-code/:code/accept @TrustedSessionGuard: acceptInvitation core keyed by code. Schema: workspace_invite +accepted_at, +consent_text, +consented_at. AuthModule added to InvitesModule. PR #1527 merged to epic (ff264d398). Build exit 0. E2E D-tests (cas-d21b5) need contract update — flagged in progress note.",,,0,0,0,0,0,0,
gabber-studio,/home/pippenz/Petrastella/gabber-studio,1653ea82-d78b-4da8-be01-2fd8a9eeebea,db:unknown:1653ea82-d78b-4da8-be01-2fd8a9eeebea,db,/home/pippenz/Petrastella/gabber-studio/.cas/cas.db,,/home/pippenz/Petrastella/gabber-studio/.cas/logs,,,,,,,1653ea82-d78b-4da8-be01-2fd8a9eeebea,no,,,cas-5fef,Backend: public GET /invites/by-code/:code to resolve an invite for the accept page,closed,yes,2026-06-24T20:53:45.013Z,2026-06-24T21:26:42.963Z,2026-06-24T21:12:25.253Z,2026-06-24T21:26:42.963Z,released,0,0,0,"Supervisor review + task-verifier (ver-0f5a86868c00, 0.95) both passed. Public GET /invites/by-code/:code: typed pending/accepted/expired/invalid union, uniform {status:'invalid'} (no enumeration leak), no 500s, @Public route correctly ordered before the :uid catch-all, indexed by @@unique([code]). Merged b36992f18 (PR #1516), backend build exit 0.",,,0,0,0,0,0,0,
gabber-studio,/home/pippenz/Petrastella/gabber-studio,1653ea82-d78b-4da8-be01-2fd8a9eeebea,db:unknown:1653ea82-d78b-4da8-be01-2fd8a9eeebea,db,/home/pippenz/Petrastella/gabber-studio/.cas/cas.db,,/home/pippenz/Petrastella/gabber-studio/.cas/logs,,,,,,,1653ea82-d78b-4da8-be01-2fd8a9eeebea,no,,,cas-807a,QA email override flag: bypass disabled email templates for @petrastella.io recipients ONLY,closed,yes,2026-06-24T21:27:01.720Z,2026-06-24T21:33:28.999Z,2026-06-24T21:27:15.253Z,2026-06-24T21:33:29.000Z,released,0,0,0,Added email_internal_petrastella_override system flag + isInternalOverrideAllowed() gate in sendTemplateEmail(). 7/7 unit tests pass. Build exit 0. Merged PR #1521 (737c1f28a) to epic branch.,,,0,0,0,0,0,0,
gabber-studio,/home/pippenz/Petrastella/gabber-studio,1653ea82-d78b-4da8-be01-2fd8a9eeebea,db:unknown:1653ea82-d78b-4da8-be01-2fd8a9eeebea,db,/home/pippenz/Petrastella/gabber-studio/.cas/cas.db,,/home/pippenz/Petrastella/gabber-studio/.cas/logs,,,,,,,1653ea82-d78b-4da8-be01-2fd8a9eeebea,no,,,cas-95df,P1 (persona review): add per-IP rate limiting to public invite endpoints — SMS toll-fraud surface,closed,yes,2026-06-24T22:08:43.542Z,2026-06-24T22:14:56.560Z,2026-06-24T22:10:29.855Z,2026-06-24T22:14:44.655Z,revoked,0,0,0,Added per-IP rate limiting to all 3 public invite endpoints. OtpSendRateLimitGuard (new): tighter 5 req/60s per-IP with isolated DynamoDB key otp-ratelimit: for otp/send — prevents SMS toll-fraud via phone rotation. PublicRateLimitGuard added to invites.module.ts providers and applied to otp/verify + accept-new-user. Per-phone rate-limit counter in invite-otp.service.ts changed from fail-open to fail-CLOSED: DynamoDB error now throws invite.otp.rateLimitUnavailable. PR #1530 merged to epic (b8954cd98). Build exit 0.,,,0,0,0,0,0,0,
gabber-studio,/home/pippenz/Petrastella/gabber-studio,c0a23163-8809-4051-849a-71377cfc880a,db:unknown:c0a23163-8809-4051-849a-71377cfc880a,db,/home/pippenz/Petrastella/gabber-studio/.cas/cas.db,,/home/pippenz/Petrastella/gabber-studio/.cas/logs,,,,,,,c0a23163-8809-4051-849a-71377cfc880a,no,,,cas-1528,"Team invite schema + creation: add `name` to workspace_invite, ensure unguessable `code`, admin form adds Name (drops phone)",closed,yes,2026-06-24T20:53:29.847Z,,2026-06-24T21:13:42.581Z,2026-06-24T21:44:44.604Z,expired,0,0,0,,,,0,0,0,0,0,0,
gabber-studio,/home/pippenz/Petrastella/gabber-studio,c0a23163-8809-4051-849a-71377cfc880a,db:unknown:c0a23163-8809-4051-849a-71377cfc880a,db,/home/pippenz/Petrastella/gabber-studio/.cas/cas.db,,/home/pippenz/Petrastella/gabber-studio/.cas/logs,,,,,,,c0a23163-8809-4051-849a-71377cfc880a,no,,,cas-53bc,"Frontend: /accept-invite page (locked email, password, phone+OTP, required SMS consent) + existing-user branch",closed,yes,2026-06-24T20:54:16.196Z,,2026-06-24T21:33:51.894Z,2026-06-24T21:54:31.184Z,released,0,0,0,,,,0,0,0,0,0,0,
gabber-studio,/home/pippenz/Petrastella/gabber-studio,c0a23163-8809-4051-849a-71377cfc880a,db:unknown:c0a23163-8809-4051-849a-71377cfc880a,db,/home/pippenz/Petrastella/gabber-studio/.cas/cas.db,,/home/pippenz/Petrastella/gabber-studio/.cas/logs,,,,,,,c0a23163-8809-4051-849a-71377cfc880a,no,,,cas-69d1,"Invite User dialog: ""Custom Message"" label overlaps placeholder text on the textarea",closed,yes,2026-06-24T20:27:16.406Z,,2026-06-24T21:29:45.580Z,2026-06-24T21:54:31.184Z,released,0,0,0,,,,0,0,0,0,0,0,
gabber-studio,/home/pippenz/Petrastella/gabber-studio,c0a23163-8809-4051-849a-71377cfc880a,db:unknown:c0a23163-8809-4051-849a-71377cfc880a,db,/home/pippenz/Petrastella/gabber-studio/.cas/cas.db,,/home/pippenz/Petrastella/gabber-studio/.cas/logs,,,,,,,c0a23163-8809-4051-849a-71377cfc880a,no,,,cas-f836,Invite email: point link to /accept-invite?code=… and surface emailSent:false instead of swallowing it,closed,yes,2026-06-24T20:53:38.366Z,,2026-06-24T21:44:15.455Z,2026-06-24T21:54:31.184Z,released,0,0,0,,,,0,0,0,0,0,0,
gabber-studio,/home/pippenz/Petrastella/gabber-studio,71397e1f-2778-4d57-b216-02a91ebc4f9c,db:unknown:71397e1f-2778-4d57-b216-02a91ebc4f9c,db,/home/pippenz/Petrastella/gabber-studio/.cas/cas.db,,/home/pippenz/Petrastella/gabber-studio/.cas/logs,,,,,,,71397e1f-2778-4d57-b216-02a91ebc4f9c,no,,,cas-d21b5,"E2E + verification: new/existing accept, OTP, phone-collision, SMS-routes-to-owner-workspace + debits owner credits",closed,yes,2026-06-24T20:54:29.023Z,,2026-06-24T22:00:20.261Z,2026-06-24T22:16:39.613Z,revoked,0,0,0,,,,0,0,0,0,0,0,
gabber-studio,/home/pippenz/Petrastella/gabber-studio,d6306d57-6d39-4958-8c16-dd033015b14f,db:unknown:d6306d57-6d39-4958-8c16-dd033015b14f,db,/home/pippenz/Petrastella/gabber-studio/.cas/cas.db,,/home/pippenz/Petrastella/gabber-studio/.cas/logs,,,,,,,d6306d57-6d39-4958-8c16-dd033015b14f,no,,,cas-292f,"Prepare release-notes triplet (user/dev/slack) for Team Invite Acceptance epic — DRAFT only, do NOT post to Slack",closed,yes,2026-06-24T21:56:58.774Z,2026-06-24T22:04:19.550Z,2026-06-24T22:00:29.105Z,2026-06-24T22:04:19.551Z,released,0,0,0,"Created 3 release-note files under docs/release-notes/:
- 2026-06-24-team-invite-user.md — 6 Was/Now sections: name+email invite dialog, direct /accept-invite?code=… link, new-member phone+OTP setup (no paywall/onboarding), existing-user sign-in-to-accept path, SMS routing to owner workspace, Resend on email failure.
- 2026-06-24-team-invite-dev.md — 8 sections covering: schema changes (name/code/consent cols), public by-code resolver, OTP service architecture, email link + Resend wiring, accept-invite page (new+existing states), accept-new-user + by-code/accept endpoints, SMS routing trace (no new code), email_internal_petrastella_override QA flag. Includes flag state table + deploy notes.
- 2026-06-24-team-invite-slack.md — HTML comment header (Daniel review-before-send), 2 top-level + 2 reply messages matching credit-packs convention.
Format matches existing 2026-06-24-credit-packs-*.md convention. No cas-XXXX IDs in user/slack files. Accurate to real flag state (workspace-invitation suppressed on staging, override flag default false). NO Slack post made — confirmed in notes.",,,0,0,0,0,0,0,
gabber-studio,/home/pippenz/Petrastella/gabber-studio,d0d4eeed-dbed-41a5-a30d-34a3d08e72b4,db:unknown:d0d4eeed-dbed-41a5-a30d-34a3d08e72b4,db,/home/pippenz/Petrastella/gabber-studio/.cas/cas.db,,/home/pippenz/Petrastella/gabber-studio/.cas/logs,,,,,,,d0d4eeed-dbed-41a5-a30d-34a3d08e72b4,no,,,cas-7009,Non-US / SMS-limited fallback onboarding (synthetic inbound),closed,yes,2026-06-24T21:13:08.952Z,2026-06-25T02:09:29.330Z,2026-06-25T01:45:33.697Z,2026-06-25T02:07:25.773Z,released,0,0,0,Staging deliverable DONE + shipped + verified (epic verification ver-5f3e3c23c6ec). PR #1533 merged to staging (tip b1c35b41e); feature live on staging behind flag onboarding.non_us_fallback.enabled (ON staging / OFF prod). All implementation subtasks closed (cas-5691/7944/6582/ad38/77b6). Pre-staging persona review run + its 3 P1 blockers resolved. Remaining hardening detached to standalone backlog: cas-0070 (OTP proof-of-phone-control — HARD GATE before any prod flag-on) and cas-15db (P2 UX/DRY follow-ups). Closing the epic at its staging-delivery milestone; prod-enablement tracked via cas-0070.,,,0,0,0,0,0,0,
gabber-studio,/home/pippenz/Petrastella/gabber-studio,d0d4eeed-dbed-41a5-a30d-34a3d08e72b4,db:unknown:d0d4eeed-dbed-41a5-a30d-34a3d08e72b4,db,/home/pippenz/Petrastella/gabber-studio/.cas/cas.db,,/home/pippenz/Petrastella/gabber-studio/.cas/logs,,,,,,,d0d4eeed-dbed-41a5-a30d-34a3d08e72b4,no,,,cas-77b6,web-fallback endpoint: dedup pre-check permanently strands a failed first attempt (fake success),closed,yes,2026-06-25T01:41:05.381Z,2026-06-25T02:06:25.047Z,2026-06-25T01:45:33.695Z,2026-06-25T02:06:25.047Z,released,0,0,0,"Done + shipped to staging (PR #1533, commit 1a716dfc6); verified ver-cf31f2b4fd42. Dedup early-return removed, idempotency via responder completion-state, test rewritten, build + integration 13/13 green.",,,0,0,0,0,0,0,
gabber-studio,/home/pippenz/Petrastella/gabber-studio,codex-scout-1782390210,db:unknown:codex-scout-1782390210,db,/home/pippenz/Petrastella/gabber-studio/.cas/cas.db,,/home/pippenz/Petrastella/gabber-studio/.cas/logs,,,,,,,codex-scout-1782390210,no,,,cas-d6470,Non-US validation rejects valid numbers (doubled country code),closed,yes,2026-06-25T12:20:28.711Z,,2026-06-25T12:24:00.139Z,2026-06-25T13:14:44.858Z,expired,0,0,0,,,,0,0,0,0,0,0,
gabber-studio,/home/pippenz/Petrastella/gabber-studio,b96c0367-5bb2-454d-9c0f-1a8fc69bba7f,db:unknown:b96c0367-5bb2-454d-9c0f-1a8fc69bba7f,db,/home/pippenz/Petrastella/gabber-studio/.cas/cas.db,,/home/pippenz/Petrastella/gabber-studio/.cas/logs,,,,,,,b96c0367-5bb2-454d-9c0f-1a8fc69bba7f,no,,,cas-d6470,Non-US validation rejects valid numbers (doubled country code),closed,yes,2026-06-25T12:20:28.711Z,,2026-06-25T14:05:58.974Z,2026-06-25T14:44:44.891Z,expired,0,0,0,,,,0,0,0,0,0,0,
gabber-studio,/home/pippenz/Petrastella/gabber-studio,dde9a31b-1a1b-4e3f-b8b5-7c263194f1d9,db:unknown:dde9a31b-1a1b-4e3f-b8b5-7c263194f1d9,db,/home/pippenz/Petrastella/gabber-studio/.cas/cas.db,,/home/pippenz/Petrastella/gabber-studio/.cas/logs,,,,,,,dde9a31b-1a1b-4e3f-b8b5-7c263194f1d9,no,,,cas-c8a1,"Pricing: move promo code entry into per-plan cards (Pro/Solo), remove broken top redeem box",closed,yes,2026-06-25T17:20:44.711Z,2026-06-25T17:54:12.736Z,2026-06-25T17:21:02.675Z,2026-06-25T17:54:12.737Z,released,0,0,0,"Shipped+merged to staging (PR #1541, a8dd91e26); task-verifier ver-7050b0ac28f9 reviewed the diff (approved 0.95, no residual findings).",,,0,0,0,0,0,0,
gabber-studio,/home/pippenz/Petrastella/gabber-studio,6d3850de-d916-4d10-b8c3-14f205419704,db:unknown:6d3850de-d916-4d10-b8c3-14f205419704,db,/home/pippenz/Petrastella/gabber-studio/.cas/cas.db,,/home/pippenz/Petrastella/gabber-studio/.cas/logs,,,,,,,6d3850de-d916-4d10-b8c3-14f205419704,no,,,cas-03d7,"Credit packs: remove the ""Choose A Plan"" button from the non-subscriber banner",closed,yes,2026-06-26T17:39:49.546Z,2026-06-26T18:40:08.550Z,2026-06-26T18:33:55.253Z,2026-06-26T18:40:08.565Z,released,0,0,0,Committed fe13dba1f. Removed #action slot (choosePlanCta / scrollToPlans) from non-subscriber packs banner.,,,0,0,0,0,0,0,
gabber-studio,/home/pippenz/Petrastella/gabber-studio,6d3850de-d916-4d10-b8c3-14f205419704,db:unknown:6d3850de-d916-4d10-b8c3-14f205419704,db,/home/pippenz/Petrastella/gabber-studio/.cas/cas.db,,/home/pippenz/Petrastella/gabber-studio/.cas/logs,,,,,,,6d3850de-d916-4d10-b8c3-14f205419704,no,,,cas-4604,"Pricing: update ""Built for teams"" feature copy",closed,yes,2026-06-26T17:39:40.322Z,2026-06-26T18:39:50.934Z,2026-06-26T18:31:47.404Z,2026-06-26T18:39:50.941Z,released,0,0,0,"Committed fe13dba1f. teamCollab → ""Built for teams — allow your team to collaborate on content and share credits"".",,,0,0,0,0,0,0,
gabber-studio,/home/pippenz/Petrastella/gabber-studio,6d3850de-d916-4d10-b8c3-14f205419704,db:unknown:6d3850de-d916-4d10-b8c3-14f205419704,db,/home/pippenz/Petrastella/gabber-studio/.cas/cas.db,,/home/pippenz/Petrastella/gabber-studio/.cas/logs,,,,,,,6d3850de-d916-4d10-b8c3-14f205419704,no,,,cas-488a,Pricing: dead-code cleanup of leftover per-card promo refs (inputs already removed),closed,yes,2026-06-26T17:39:51.304Z,2026-06-26T18:40:14.478Z,2026-06-26T18:32:56.646Z,2026-06-26T18:40:14.479Z,released,0,0,0,Committed fe13dba1f. Removed PromoMsg/proPromoMsg/soloPromoMsg/msgFor/promoErrorMessage/redeemPromoCode; kept proPromoCode/soloPromoCode/codeFor (live); removed pricing.promoCode.cardLabel orphan key.,,,0,0,0,0,0,0,
gabber-studio,/home/pippenz/Petrastella/gabber-studio,6d3850de-d916-4d10-b8c3-14f205419704,db:unknown:6d3850de-d916-4d10-b8c3-14f205419704,db,/home/pippenz/Petrastella/gabber-studio/.cas/cas.db,,/home/pippenz/Petrastella/gabber-studio/.cas/logs,,,,,,,6d3850de-d916-4d10-b8c3-14f205419704,no,,,cas-630e,Patch StripeCheckoutInline.getReturnUrl to thread ?trial=1 in setup mode,closed,yes,2026-06-26T17:31:41.055Z,2026-06-26T17:54:11.701Z,2026-06-26T17:52:14.062Z,2026-06-26T17:54:11.702Z,released,0,0,0,"Patch applied: StripeCheckoutInline.vue getReturnUrl() now appends ?trial=1 when props.mode === 'setup', mirroring StripeCheckoutModal.vue. Typecheck clean (exit 0). Committed by supervisor as f3e75d808.",,,0,0,0,0,0,0,
gabber-studio,/home/pippenz/Petrastella/gabber-studio,6d3850de-d916-4d10-b8c3-14f205419704,db:unknown:6d3850de-d916-4d10-b8c3-14f205419704,db,/home/pippenz/Petrastella/gabber-studio/.cas/cas.db,,/home/pippenz/Petrastella/gabber-studio/.cas/logs,,,,,,,6d3850de-d916-4d10-b8c3-14f205419704,no,,,cas-7538,Pricing: Get Pro & Get Solo CTAs should be the same color,closed,yes,2026-06-26T17:39:37.506Z,2026-06-26T18:39:44.918Z,2026-06-26T18:32:06.687Z,2026-06-26T18:39:44.919Z,released,0,0,0,NO-OP confirmed in fe13dba1f review. Both CTAs already had pricing-btn--primary; Ben was on a cached build.,,,0,0,0,0,0,0,
gabber-studio,/home/pippenz/Petrastella/gabber-studio,6d3850de-d916-4d10-b8c3-14f205419704,db:unknown:6d3850de-d916-4d10-b8c3-14f205419704,db,/home/pippenz/Petrastella/gabber-studio/.cas/cas.db,,/home/pippenz/Petrastella/gabber-studio/.cas/logs,,,,,,,6d3850de-d916-4d10-b8c3-14f205419704,no,,,cas-7970,"Credit packs: button always ""Buy Credits""; not-on-plan opens a simple modal",closed,yes,2026-06-26T17:39:49.145Z,2026-06-26T18:40:02.646Z,2026-06-26T18:34:14.753Z,2026-06-26T18:40:02.646Z,released,0,0,0,"Committed fe13dba1f. Button always ""Buy Credits""; handleBuyCredits routes to buyPack or needsPlanDialogOpen; inline q-dialog with Close only; 3 new i18n keys.",,,0,0,0,0,0,0,
gabber-studio,/home/pippenz/Petrastella/gabber-studio,6d3850de-d916-4d10-b8c3-14f205419704,db:unknown:6d3850de-d916-4d10-b8c3-14f205419704,db,/home/pippenz/Petrastella/gabber-studio/.cas/cas.db,,/home/pippenz/Petrastella/gabber-studio/.cas/logs,,,,,,,6d3850de-d916-4d10-b8c3-14f205419704,no,,,cas-7b2c,"Pricing: make Solo the first column, then Pro",closed,yes,2026-06-26T17:39:23.626Z,2026-06-26T18:39:27.314Z,2026-06-26T18:30:21.175Z,2026-06-26T18:39:27.314Z,released,0,0,0,"Committed fe13dba1f. Solo card first, Pro second; Pro keeps --featured/--elevated/Recommended badge.",,,0,0,0,0,0,0,
